original_sentence,dialect_city_id,dialect_province_id,dialect_country_id,dialect_region_id,dataset_name
حكامنا من الصين . . . عايزين حكام مرتشين,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
وتاكيد على ان طلاب الاخوان هما اللى فيهم امل,,,eg,nile_basin,aoc
احذر من العب بالنار - والحكومة لن تسمح بنجاح البردعى - ومن الحكمة - ومن الذكاء السياسى - ان يقف الاخوان مع الحكومة المصرية الوطنية الشرعية - والذى تعرفة احسن من الذى لا تعرفة - مش كدة ولا اية - انتهى الدرس ياغبى - من مسلم بيحبك فى اللة - واللة العظيم - باين عليك بتحب الاعتقالات - مش كدة ولا اية,,,eg,nile_basin,aoc
كفايانا نصب وتهجيص,,,eg,nile_basin,aoc
الموضوع ثقافه تغيير كلى للمجتمع الضعيف بقوة الايمان والتعبير عن الرأى ودول نبض الشعب فأنتى مستنى مردود البرادعى او غيره من نفس نوعية الموت على الكرسى فين اكون فى المقدمة واعبر مع هأولاء والتصدى لمرتزقة الكراسى والتصدى لهم وكشفهم للمجتمع الغربى ياراجل لو تقراء الحوادث والذى بيحصل فى مجتمعنا تعرف انه لايوجد من يتأثر بمواجع الشعب من اهانات وقتل وفساد ونهب وسرقات وظابط راجل يدرب طالبة فى الجامعة وصاحب قناة هز الوسط يقتل خفير وناس تفضل تعملك منشيتات عن وجود فساد وكله اونطا ويحصل مصالحة وطظ واحلى من الشرف مفيش وحكومة بتتجر وكله بيضحك على كله والكرسى بمليون وكارنيه مجلس الشعبالشورى ب 2 مليون ووجود مافيا السولار والخبز و الانبوبه ودخل الفرد ميدخلش اربعة افراد مطعم كباب وكفته ناس مبتعملش غير تكوين اسرهم وصرف طرق مساكنهم وسفرياتهم وعلاجتهم كله زى بعضة مصر تريد مواطن راجل شبعان عايز يرفع من قيمتها وقيمة مواطنيها وبلاش شعارات وكله اونطة تعالى وشوف فى السعودية المشروع العملاق شبكةالسكة الحديد ومدى التطور المستمر داخل المملكة لافراد شعبها وكله عارف المطلوب منه ايه والعقاب للمقصر اىنما كان مكانته ولكى الله يامصر ويظهر هذا الرجل,,,eg,nile_basin,aoc
هل إستغباكم اليهود إلى درجة أن يكتبوا هم الأوائل ثم يدعون أنهم جزائريون لينسوكم القضية التي تحكي عنهم نحن نعافكم لا نحتاج أن نكتب لكم الآن أنا لا أقصد أي إنسان مصري شريف اللي يحس أنه ليس بشريف فأنت من أ ‘ عنيك,,,eg,nile_basin,aoc
يكدب عنيه . . يقوللى ماليش . .,,,eg,nile_basin,aoc
شفتوا العربجي بيعمل ايه,,,eg,nile_basin,aoc
عندنا فى نجع حمادى وانا عند كنيسة العذراء الكنيسة مفتوحة طول النهار وحتى العاشرة واكثر تعتبر مش زى الجامع لان الجامع يغلق بعد الصلاة ولايدخلة احد الااذا كان فية جنازة اكيد فى فرق بين الكنيسة والجامع اما مرتبات الدعاة فتدغعها الاوقاف لانهم موظفين مش من الضرائب زى مابتقول . . . والدولة علشان توافق على بناء جامع لازم يكون فية تصريح ودى فية صعوبة ولازم نروح الى دى والى دى ويكون عدى سنين وفى الاخر لم توافق اى جهة مش ماانت بتقول . . . ويوجد عندنا جمعيات خيرية توزع كل شه تموين للاسرة الفقيرة ويكون التبرع من الاغنياء ومن ابسط الناس واحد ياءخذ منها حاجة ويذهب بيها البيت ودى غير مسموح ان احد من مسئول الجمعية ياءخذ اى شىء منها . . . ومش راح اقول لك ياريت تزور جامع لانك راح ترفض اكيد عارف لية . . . وياريت قبل ماتيجى لوحبيت اخلع الحذاء لانة مكان مقدس . . . وراح اقول لك على جمعية فى نجع حمادى كانت بتوزع حاجات الى المحتجين من الاقباط من سكر سمن وكان خدم الكنيسة ياخذوا منها وتروح بيتوهم فى فرشوط وبهجورة ولما عرف القمص المسئول عن الكنيسة منع المعونات تدخل الكنيسة وممكن اقول لك اسم الجمعية وخدم الكنيسة وخد اول حرف منهم . . ع وث . . . ودى توضيح لك ولااكثر . . . وشكرا لكم ياموقع ياعسل,,,eg,nile_basin,aoc
هل يمكنني ان اساعد طفلي في الجلوس علي الكرسي الخاص بيه في حين انه يحب ذلك وهو في الشهر الرابع وشكرا,,,eg,nile_basin,aoc
هو خليتو مكان معملتوش فيه فضيحة حتى في الطائرة لم ينج منكم طبار سعودي أنتو ايه ؟ ؟ حوش ايه ده ايه المستوى ده دكاترة ياسلام عليكو و معرفتوش تلمو الموضوع,,,eg,nile_basin,aoc
ايمن يونس كنت بحبه وكان ممثل بارع خدعنا طويلا بالديث عن الاخلاق ولما البلطجيه عملوها انكشف اول مره نشوف المخرج علطان علشان صور الحقيفه مصر بريئه من البلطجيه ومدخلش مصر مع هؤلاء السفله اللي فضحونا بره وجوه ده البطجي بطبعه وناقص تتهموا الاهلي بانه هو اللي حرض الزمالكاويه علي هذه الافعال المشينه والمسيئه انظر الي لاعبي الاهلي بعد مباره المقاولون لم تحدث همسه منهم وهذه البلطجه سببها الاعلام المنافق وخوفهم مناي انتقاد للتؤم وسلملي علي الاخ مجهول,,,eg,nile_basin,aoc
حزين عليك يا بلدى و ولادك بينهشوكى ليست نهاية ولكنها بداية و النظام باقى لأنه نظام قوى جداً ولا يخشى أحد و بالنسبة للحد الأدنى ده كلام تهريج فى تهريج لأن المشكلة مش فى الفلوس المشكلة فى الأنتاج لأن ببساطة ممكن الدولة تطبع فلوس و تدى الناس لكن النتيجة هتبقى أيه أن الأسعار هتغلى بمقدار ذلك الحد الأدنى يبقى ماعملناش حاجة لأن العرض و الطلب سيختل ولو كان هذا النظام يريد أن يرضى الشعب على حساب الوطن لكان فعل ذلك من زمان لكنه نظام وطنى يخاف على بلده,,,eg,nile_basin,aoc
عايز واحد بيفهم يفهمنى ! ! ! ؟ ؟ ؟,,,eg,nile_basin,aoc
والكل عمال يقول ليه التحرش وغير,,,eg,nile_basin,aoc
اعلام مفتوح يوم الجمعه بس وليه يوم الجمعه بس هو حرام اننا ندخل الجامعه فى اى يوم تانى مش عارف والله الناس دى بتتعامل معانا كدة ليه,,,eg,nile_basin,aoc
بالله عليكم متنشغلوش بالرد على هذا الشخص التافه اللى هتعرفوه من ردوده او نكلف شخص واحد فقط بالرد عليهم رد مجمع بعد ما يخش يعلق كذا مره ورا بعض يعنى منديلوش اكبر من حجمه الضئيل,,,eg,nile_basin,aoc
والله ما تستحق الرد,,,eg,nile_basin,aoc
طالما الاخوانى هيفوز بالرئاسة عبر الانتخابات النزيهة,,,eg,nile_basin,aoc
اهى دى اتفضحت فضيحة المطاهر يوم طلوعه ع المعاش,,,eg,nile_basin,aoc
يبقى ايع اللى ناقص بعد كدة ! ! !,,,eg,nile_basin,aoc
مع انى اهلاوى جدا لكنى بحب ايمن يونس جدا لكن المشكلة انه منز ازمة الزمالك واتحاد الكرة احس انه فقد بعض جماهير الزمالك وانه لا مستقبل فى اتحاد الكرة فاصبح منحاز بطريقة مبالغ فيها للزمالك لكن اتمنى ان يعلم بان زلك ينقص من رصيده ولينظر الى محمد سيف فلا احد يزايد على زمالكوية سيف لكن له كل التقدير من الاهلى وايضا الزمالك,,,eg,nile_basin,aoc
بجد أتمني أنك تكلمني عايز أكلمك بجد ياعمرو بيا رقمي,,,eg,nile_basin,aoc
يارب خلي النهارده يوم زملكاوي بجد وانصر نادينا الملكي سواء في ماتش اتحاد الشرطه او ماتش بترول الجزائر ومستنيين دعاوتكم جميعا يا زملكاويه ياللي بتشجعو بقلبكم وبس اذا كان ماهيتاب او ندي او ابو زياد او محمد الاغا وكل الناس الجامده اللي بتموت في تراب نادي الزمالك بجد وسلامي لكل عشاق نادي الزمالك بجدد,,,eg,nile_basin,aoc
وربنا ينتقم من كل ظالم ورجال الدولة هم رجال الفساد,,,eg,nile_basin,aoc
و شد القلوع يا برادعى . . تعيش مصر حرة,,,eg,nile_basin,aoc
باطل باطل . وابوسويلم راح مع حامدين صباح,,,eg,nile_basin,aoc
ازاى يتم تحصيل شهر ابريل واحنا لسه ما استعملناش فى المياه والا الشركة بتضمن حقها الاول ارحمونا احنا سكنين بالايجار فى بيوتنا علشان حكاية الفواتير فين الحكومه وفين حماية محدودى الدخل منكم لله,,,eg,nile_basin,aoc
لا يا سوزان انتى كدة بتغلطى فى الحيوانات . . الحيوانات للاسف اصبح عندهم احساس عن البشر . . يا محترم منك لية ياللى بتشمت فى اللى ماتوا دول كانوا ناس متربية و محترمة سواء وائل الله يرحمة او البنات المفروض تدعولهم بالرحمة و لو الدعاء تقيل على قلبكوا يبقى تتخرسوا . . و اى حد بيتكلم بطريقة وحشة مسيرة يكون مكانهم و يكون محتاج الدعاء ( هم السابقون و نحن اللاحقون ) . . حسبى الله و نعم الوكيل فيكم ياللى الانسانية و الرحمة اتشالت من قلوبكوا . .,,,eg,nile_basin,aoc
طظ طظ طظ طظ طظ طظ طظ طظ وشكرا لحسام حسن المخلص من زملكاوى,,,eg,nile_basin,aoc
مش بعيد أن رجال الأمن من التحرشين أو من يساعدوا التحرشين أو نفسهم يتحرشوا أو بيساعدوا اللى نفسهم يتحرشوا إلا القيل علشان منظلمش الكل وربنا يسترها,,,eg,nile_basin,aoc
وكلوا يا عم المليح ما يساوي عشر ريالات,,,eg,nile_basin,aoc
لما الحكام يلغو جونين لانبى ويخلو الاهلى يكسب بالزور,,,eg,nile_basin,aoc
انت شايف ان العلمانيه مش ضد الدين دى وجهه نظر حضرتك بس ياريت تحتفظ بيها لنفسك,,,eg,nile_basin,aoc
صباحو شم عل الأخر,,,eg,nile_basin,aoc
نعم هو عيب مدير فنى وليس عيب لاعبين واتحدى من يخالفنى فى ذلك حسام البدرىسلوكه سئ مع اللاعبين ومعالجة المواقف داخل الملعب وبعدم مسئولية اشعر لاعب مثل ابوتريكة بالاحباط وهو هو ابو تريكة الفنان والفنان الوحيد فى مصر مهما قال القائلون وتمسكه باسلوب جوزيه العقيم الذى اتبعه فى آخر فترة له مع الاهلى فهو يشاهد المباراة مثل الجمهور تماماً ولا يفيق لعمل التغييرات الا فى آخر 10 دقائق أو ربع ساعة الاخيرة وان عمل التغيير عمله بطريقة خاطئة كفاية يا حسام يا بدرى فضحت النادى وجبت مستواه الارض,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
وبعدين علي راي ابن الكئيبة,,,eg,nile_basin,aoc
ياريت .,,,eg,nile_basin,aoc
احنا فعلا فى عصر الديمقراطية لدرجة ان لما النسخ بتاعة الكتاب خلصت اخدو الرجل عشا ن,,,eg,nile_basin,aoc
من الوضح ان الموضوع دا خطا من البديه لان اتحاد الكره ميقدرش يوقف ابراهيم حسن بسب,,,eg,nile_basin,aoc
تسلمي بس ياريت تبطلي تمثيل أحسن وتوبي بجد وأهم حاجة الأخرة وماتقوليش إن إنت بتقدمي رسالة لان التمثيل حاليا في مصر واللي بيحصل فية حرام والرزق علي الله وأنا كنت فرحت لماتبتي قبل كدة وإعتزلتي,,,eg,nile_basin,aoc
واكتشاف الأخطاء فأنا كولى آمر ومعلم أحس أنا هناك إتفاق على إفساد التعليم الفنى,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
ويا ترى الامورة رجعت بباسبورها المصرى ولا الانجليزى ؟,,,eg,nile_basin,aoc
كل دة مش مهم المهم الزمالك رجع تانى شكرا حسام,,,eg,nile_basin,aoc
فهمتى يا شيرين ! ! !,,,eg,nile_basin,aoc
افرح واشعر براحة واطمأنان لما يخلف سبع بنات,,,eg,nile_basin,aoc
هو ده ردنا على الهمج,,,eg,nile_basin,aoc
وتصرفاتكم بتدل على البيئة اللى انتم منها,,,eg,nile_basin,aoc
في ستين داهية تاخدك وخد ابراهيم معاك وياريت ميرجعوش مصر تاني حتي نرتاح من فضايحكم وغبائكم,,,eg,nile_basin,aoc
بالنسبة لأحمد حسن عميد لاعبى مصر وأفريقيا وقريباً عميد لاعبى العالم أن عارف أنه حارق دمكم ورفض ينضم لنادى الحاقدين وحارق دم مدربكم وأخوه أبو صبع وهو أكبر من أنك تتكلموا عليه,,,eg,nile_basin,aoc
بص ليبيا جعلت العالم يحترم مواطنيها شوف امريكاواورباوسويسراوايطاليا مش احناالاى متبهدلين جو وبرة يعنى فى الداخل والخارج نقول ايةلشعب ال 7000 الاف سنةحضارةلة ربنا,,,eg,nile_basin,aoc
ياسيد غزلان والاستاذ وليم بلاش حكاية اخونجى _ومسيحى أحسن ييجى اللى يقولك وال 50 % عمال وفلاحين . . . بس فين صحيح الاستاذ الوطنى المحترم / جورج اسحاق . .,,,eg,nile_basin,aoc
مع اني بكره ايران ومش طايقة أمها,,,eg,nile_basin,aoc
ارجو النشر والمتفق معي يقول وامختلف معي يقول رايه,,,eg,nile_basin,aoc
الشباب سابوا المذاكره وصياعه وعربده واهاليهم نايمه وابتزاز بحجه الدروس والكورسات شباب منحرف ومدرسين بدون ضمير وبدون مبادئ او اخلاق شباب خريج عاطل بدون سكن لابد من الغاء وزارات كثيره ليس لها اي دور وأولها التربيه والتعليم والتعليم العالي والاسكان والاسره والبيئه والقوي العامله,,,eg,nile_basin,aoc
اكنه جاب الدورى لاتحاد مش بيصارع من شبح الهبوط ومحمد مصليحى ماشى وراة ولا غي شخصيتة وكل يوم يعمل مشكلة مع لاعب,,,eg,nile_basin,aoc
وبعدين أنا ماوجهتش إهانة للسودان ، أي منتخب طبيعي إنه بيحس بدرجة من الغرور لما يلعب مع منتخب مستواه الفني أقل ، وأي منتخب طبيعي لما بيلعب مع منتخب أفضل فنياً بيبذل مجهود خرافي لإثبات ذاته,,,eg,nile_basin,aoc
أرجو أن يكون تعليقك على سبيل التهكم لأنه إن ما كانش يبقى ربنا يستر,,,eg,nile_basin,aoc
ه والله حاجه تضحك,,,eg,nile_basin,aoc
التليفزيون المصري بقى هشك بشك على الاخر,,,eg,nile_basin,aoc
"""الاهلى كان يلعب مباراة المقاولون بدون مدرب لان الاخ اللي اسمه حسام البدرى ده ماعندوش فكرة للاسباب التالية : 1 - لاول مرة منذ زمن بعيد جدا يلعب الاهلى امام فريق يلعب باندفاع هجومى وصل لدرجة التهور وهى فرصه ذهبية للاعبي الاهلى بامكانياتهم ومهاراتهم فماذا فعل عبقرى زمانه اللي مش عاوز حد ينتقده ؟ ولا حاجة اى نعم ولا حاجة فضل قاعد يتفرج ع الماتش زيه زينا بالظبط ولم يؤدى لاعبو الاهلى اى جملة تكتيكية ولا حتى فرصه ضايعه توحد ربنا طوال 90 دقيقة غير الوقت الضايع & 2 - الاصرار العجيب علي الباك رايت ( لا أريد مجرد ذكر اسمه علشان لا استفز جمهور الاهلى اكتر من كده ) واشراكه للمباراة التانية على التوالى بدون تغييره مما يدل علي حاجة من 2 يااما ماسك عليه ذلة علشان كده بيلاعبه كل ماتش غصب عننا يا اما المدرب حمار ومش عارف ان هذا الشخص لايصلح لاعب كرة وهذا هو الاحتمال الارجح & 3 - ماهى الفائدة المرجوة من حسام عاشور - عبد الله فاروق - ( اللي مايتسماش ) ؟ ولماذا يعتمد عليهم عبقرى زمانه في كل مباراة ؟ 4 - ماهو الفرق بين الحسامين حسن والبدرى ؟ الاول بيدى لاعبيه طاقه وروح حماسية استمدها لما كان بيلعب فى الاهلى فمستواهم بيعلى لاكتر من 3 اضعاف يعني بيعمل من الفسيخ شربات والتانى تور الله في برسيمه قاعد علي الدكة ولا ليه اى 30 لازمة & 5 - لاول مرة منذ سنوات بعيدة يأتى مدرب للاهلي من نوعية مدربي الزمالك طوال السنوات السابقة ( مابيعرفش ) & 6 - اذا شاء الله العليم ان نفوز ببطولة الدورى السنة دى لن يكون لعبقرى زمانه اى دور في هذا الانتصار بسبب انعدام المنافسة في الدور الاول كله & 7 - من الاخر مدرب معدوم الجرأة الهجومية ماتش زى النهاردة ده اى واحد من جمهور الاهلي سواء قاعد في المدرجات او بيتفرج ع التليفزيون كان هيعمل التغييرات الاتية : 1 . محمد فضل ( مهاجم تانى جنب عماد متعب ) بدلا من ابو تريكة الغير موفق بالمرة 2 . احمد حسن بدلا من ( اللى مايتسماش ) واحمد فتحى يرجع مكانه الطبيعى والاساسى باك رايت كنا ساعتها اعتقد ممكن نكسب الماتش لكن عبقري زمانه مصمم علي حرق دم جمهور الاهلى & 8 - أخيرا ارجو من الاخوة الاهلاوية المستسلمين لقدرهم ماحدش فيهم يطلع يقطع فينا ويقول كلام عبيط من نوعية ( اللي بينتقد البدرى يبقي مش اهلاوى ) لسبب بسيط جدا """" الساكت عن الحق شيطان أخرس """" واحنا عاوزين مصلحة الاهلى قبل مايغرق علي ايد عبقري زمانه واوانه وربنا يستر من اللي جاى .""",,,eg,nile_basin,aoc
والاعلام هو اللي اداى له اكبر من حجمه,,,eg,nile_basin,aoc
ماتقلقوش يا يا اهلاويه انتوا احلى واجمد واشد نادى فى مصر وانتوا اصلا النادى الوحيد اللى بيلعب كوره والباقى كله بيفلدكم,,,eg,nile_basin,aoc
هما يحبوا بعض هما يبوسوا بعض,,,eg,nile_basin,aoc
احتماع ولا دعوة ولا مناقشة والباب اللى ييجى منه الريح سده واستريح,,,eg,nile_basin,aoc
رقصنى يا اسكندرانى لأ مش قادرة,,,eg,nile_basin,aoc
اي مال اخي الكريم علي العراقي ؟ ؟ ؟,,,eg,nile_basin,aoc
هو فى مدرب يلعب مع الفريق طب ازاى بيشوف التدريب وبيصحح الاخطاء لو فريقة خسر ما يلعبهوش الماتش الجاى,,,eg,nile_basin,aoc
1 - البلجية رجالة الشرطة ولا تضحي بهم من أجل أحد الا اذا كانت عواقب التمسك بهم وخيمة,,,eg,nile_basin,aoc
الديمقراطيه يعنى حريه التعبير عن الراى مش اعتقالات وعنف,,,eg,nile_basin,aoc
خلاص خلص الكلام مش لاقى حاجة تقولها انا ماستفدتش حاجة م اللى حضرتك كتبته ولا ليه أى معنى خسارة ضيعت وقتك ووقتى,,,eg,nile_basin,aoc
حال العراق وقت صدام افضل و اللا بعد تخريبها على يد البرادعى ؟,,,eg,nile_basin,aoc
إيه البلطجه وقلة الأدب والكذب ده هما الناس دى بهايم للدرجه دى هما فاكرين الناس مش شايفه اللى بيحصل حواليها بقى الآلاف المؤلفه اللى بيقبضوا عليها وش الفجر كلام مابيحصلش أو كلام قانونى طب لما هو قانونى بيعملوا الكلام دة فى إنصاص الليالى ليه لما هو كلام صح يابتوع الحزب الواطى فوقوا زمنكم إنتنهى خلاص وعجلة الزمن بتدور والتغيير قادم لا محاله والتاريخ لن يرحمكم ماشى يا عم شيرين وربنا معاكم يا إخوان,,,eg,nile_basin,aoc
الزملكاويه المساكين عايشين الوهم انهم بينافسوا علي الدوري قال ه,,,eg,nile_basin,aoc
هما خدو البلد لحسبهم ، ما يسبو الراجل يعرض وجهة نظره ، هو أو أى حد غيره ، لازم الناس دى تفهم أنه لو ما أتغيروش ، هيكونو أشد الناس ندم يوم لاينفع الندم,,,eg,nile_basin,aoc
يسلم فمك يا طارق بية جبت الاكيدة اللهم اصلح حالنا وحال امة الاسلام,,,eg,nile_basin,aoc
حماقي فنان جميل ومحترم ومالوش ذنب في الموضوع,,,eg,nile_basin,aoc
لقد خربوا بيتى وقطعوا عيشى واذلونى وبهدلونى وفضحونى لاننى لا استجيب لطلباتهم,,,eg,nile_basin,aoc
واليوم يا محمود يا فنان نحن وصلنا لهالزمان,,,eg,nile_basin,aoc
احمد ذكى بدر وزير على ما تفرج بضم التاء لحد ما نلاقى حد بيفهم لان الواضح ان كلهم واخدينها بالدراع,,,eg,nile_basin,aoc
كون يقولو عليهم نكت فهذا لان قلوبهم بيضاء لا تحمل الكره والضغينه,,,eg,nile_basin,aoc
والشيخ خالد الجندى ولذى فقد الكثير حيت اثر السكوت وكأنه مستمتع بالقضايح بين الطرفين واخذته شدة المشاهد التلفوزيونية والتى كانت افوى من فيلم سنجام على راى اخويا الكبير . ياريتك كنت لميت قرشين نعالج بيهم كام خالة كبد ولا صرع اطفال كات يبقى اشيك من استخدام وقت تلفزيون الدولة لااتنين اسقطهم التاريخ والى الابد .,,,eg,nile_basin,aoc
طيب لو حاجة تعتبر قطعة اثرية هخاف منها ليه . المسيحي اللي على حق ميخفش من اي كتاب او انسان او حتى اراء الاخرين,,,eg,nile_basin,aoc
َ منقولش ايه إديتنا مصر,,,eg,nile_basin,aoc
الصراحة دة فكرنا بالجزائر نادى البلطجة وبعدين 100 متحدث باسم النادى المهم هما شايفين لما منسق فاشل ينزل الملعب ويضرب واحد دة بالنسبة ليهم شىء عادى ولا حازم لما يجرى ورا المدلك ويضربة عادىالمفروض يرفع الامر للقضاء ويسجن ابراهيم لثلاث اسباب الاول ضرب مدرب اتحاد الشرطة والثانىنزولة الى ارض الملعب والثالث لاثارة الجمهور وجعلة يحدث تلفيات شديدة بالاستاد ةتعويض مالى مضاعف بقيمة الخسائر نبص نلاقى ابراهيم يتكلم وبعدين حسام وبعدين جاسر ثم احمد جلال ثم رئيس النادى ياريت تتعلموا شوية من نادى القيم,,,eg,nile_basin,aoc
اعتقد احنا فى مصر مش محتاجين ارهاب من الخارج كفاية اللى عندنا فى الداخل تخيل تركب القطار وتكون عامل حساب ان قنبلة تنفجر من عدو تلاقيها جيالك المفروض من صديق لاحول الله,,,eg,nile_basin,aoc
لا وبكل بجاحة بعد البلطجة وقلة الادب طالعين يقولو احنا مظلومين . . واحنا مش عارف ايه . .,,,eg,nile_basin,aoc
بس الكلام اللى بيقوله عز ده حقيقى وللاسف حصل قبل كده بس الناس بتنسى,,,eg,nile_basin,aoc
لماذا تهاجمون الدكتور البرادعى بشخصة مش دة اللىكنتم بتمدحوا فية امبارح وبتقولوا شرفنا وشرف مصر والعرب لية القلبة السودة دى,,,eg,nile_basin,aoc
المرة دى بقى يا جناب المخبر اللى بيموت و يتعذب فى الشوارع و أقسام الشرطة و المعتقلات هما الشعب حسبى الله و نعم الوكيل,,,eg,nile_basin,aoc
لوكان الاسلام دموي كان زمانك في البيباي,,,eg,nile_basin,aoc
الكلام ده طبعا كدب ومفيش ادنى صحة . انا طالب في كلية الهندسة جامعة عين شمس وكنت في الكلية اليوم ه واليوم عدي طبيعي جدا و محصلش فيه اي حاجة,,,eg,nile_basin,aoc
"وكل المسائل بدت للعيان , , وطلعت حكاوى ونزلت كمان , , عن التهريبه وعن كيت وكان",,,eg,nile_basin,aoc
التأجيل للأهلى آه ! ! التأجيل للإسماعيليى لأ,,,eg,nile_basin,aoc
الاخت الفاضلة / حنان كمال فيه مثل بيقول إتكلم علشان أعرفك وبالفعل حضرتك بعد كلامك فأنتي وجه مستنير ومتفتح ومثقف وانا فخور بك . لكن لي ملاحظة ربما تكون وحيدة وهذا لايقلل من جمال مقالك المبدع اللي انا بالفعل استفدت منه الكثير واضاف لي الكثير رغم وصولي لمرحلة اليئس في تغيير تلك الانظمة التي لايعنيها إلا إستمرارها في الحكم والملاحظة هي تحاملك علي الثورة الايرانية وقولك أنها لم تبدأ بعد و الحقيقة الثورة الايرانية نجحت نجاح عظيم والدليل علي ذلك كراهية الغرب لهاومحاولة تأليب الدول الكبري عليها بمساعدة اسرائيل سارقة الاوطان .,,,eg,nile_basin,aoc
أنا إبن ششناق قاهر الفراعنة إنت مين,,,eg,nile_basin,aoc
و اللا على راسه ريشه عشان امريكا كانت معاه ؟,,,eg,nile_basin,aoc
شكر الى تعليقات المصرين المحترمين و صدقوني يا جماعة في ناس تدخل هنا و الله العظيم لا هي جزائرية ولا مصرية و بتزرع فتن بكلام فارغ بلاش نوقع في الفخ دا و نقول لكل حاقد زارع للفتنة أنك أخو الشيطان من الأب و الأم حسبنا الله و نعم الوكيل فيك,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
وانا والله لما بشوفكو بشوف فيكم مجدعة ولاد البلد والناس الاصيلة المتأصلة,,,eg,nile_basin,aoc
ولا حيحصل حاجه كله كلام فى كلام واستعراض لعضلات اللسان فى اطلاق صواريخ كلاميه تذهب هباء . وقناه زياده عشان نتفرج على المسلسلات التركى والاغانى .,,,eg,nile_basin,aoc
الى nour anwar لو اختك هى الى اسلمت هتعملو فيها ايه هتسيبوها ولا هتحطوها فى الدير تاكلها السباع ولا هتقتلوها ولا هتعملو الفرح على حسابكم ؟ ؟,,,eg,nile_basin,aoc
اعتقد ان المستشار اياه يقصد يخبز لنفسه مصلحه فى السويس كمافعل من قبله اباطرة الحزب واستولو على اراضى المحافظه بدون وجه حق فى عهد المحافظ الهمام المرضى عنه,,,eg,nile_basin,aoc
النظام المصرى القمعى البوليصى الان يستخد اسلوب جديد فى قمع الشعب وهو مستنسخ من اسرائيل تفريبا بمعنى انه تم ضم اعداد من البلطجية واصحاب السوابق للعمل مع ضباط الداخلية بس بألبستهم المدنية فهم معروفون الان باسم مليشيات مبارك الامنية تقريبا مثل الذى يحدث فى فلسطين يالظبط والمعروفين هناك باليهود المستعربين اى اصحاب الملابس المدنية والمليشيات المصرية كانت معدة اساسا للانتخابات لارهاب الناس لعدم الذهاب للتصويت وتقوم الداخلية بأملاء الصناديق بمعرفتها لصالح مبارك وحزبة والان تستخدم هذة المليشيات لقمع الشباب والبنات من التظاهر للتغيير,,,eg,nile_basin,aoc
اليهود ليسوا اشطر الناس لان اى شخص لديه ايمان يكون اشطر من الف يهودى اتقوا الله ولا تعطوا اليهود اكثر من حجمهم ورجاء عدم تشبيه اى مسلم باحفاد القردة والخنازير,,,eg,nile_basin,aoc
"""ياعالم . . . ياهووه . . . هو مفيش حد في بر المحروسة قادر يوقف هذا البلطجي ابو صباع """" بتاع زمان """" . . . هي البلد دي مافيهاش رجالة والا ايه . .""",,,eg,nile_basin,aoc
دى كده تبقى ابطأ من ال 128,,,eg,nile_basin,aoc
عتريس : خليك صقر لياكلك الحمام,,,eg,nile_basin,aoc
ربنا يقويك يا سيادتة الوزير على الفساد وخاصة فى الجيزة لان مدير الشئون المالية هو وكيل الوزارة تخيل مدى الفساد ممكن يكون ايه 0,,,eg,nile_basin,aoc
يانهار إسود يانهار إسود,,,eg,nile_basin,aoc
يابني احنا الي علمناك العفة و الادب و الاخلاق,,,eg,nile_basin,aoc
ولما الاجتماع سرى امال منشور اخبار عنة لية اية العبط دة اللى بتعملة وزارة الكهربا فكرونا بالمطار السرى بتاع المنوفية .,,,eg,nile_basin,aoc
ليه الشماتة دي يا مايكل ؟ ؟ ؟ . . . انت تكره ان زوجتك او والدتك او اختك تستر نفسها ؟ ؟,,,eg,nile_basin,aoc
عيب يابدرى ايه علشان التورته الى جابها معاه نسيت بسرعه قلة أدبه وتهجمه وسخريته من الاداره والجمهور والله لو هايجيب كل البطولات للأهلى برضه مرفوض دخوله من باب النادى,,,eg,nile_basin,aoc
وحياتك يا بتوع اللجنة الالكترونية بالحزب الحاكم احبكوا التعليقات شوية,,,eg,nile_basin,aoc
دى بلد خربانة وملهاش صحاب كلو بيضحك على كلة مفيش حاجة واحدة حتى مظبوطة كلها سرقة ونصب البلد اتباعت لى عز وامثالو ؟ ؟ ؟ . . . ويجعلو عامر الرجاء النشر,,,eg,nile_basin,aoc
ابارك لك من كل فلبى نظافتك من هذا المستنقع المسمى الزمالك وادعوك ان تنظر للمثل الاعلى للزمالكاوية مرتضى بشير مدحت المتقاعد الصحاف ميدو شيكا ابراهيم سعيد بندق وغيرهم كثيرين من البلطجية والافاقين واللاعبون بمشاعر الجمهور الغلبان بارك لك وارحب بك فى مدرسة الاهلى للخصال الحميدة وشكرا,,,eg,nile_basin,aoc
يا خسارتك يا قلم قول للكراسه خلاص سبونا اهل العلم وراحو لحفل الخال يا بقولك يا خال,,,eg,nile_basin,aoc
